Id,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
CDS-2013-I-GK-038,2013,GK,Ancient History,Ancient Indian History,Ancient History | Indian History | Archaeological Sources,easy,Statement I: Mahavira initially joined a group of ascetics called Nirgranthas. Statement II: The sect was founded 200 years earlier by Parsva,A. Both the statements are individually true and Statement II is the correct explanation of Statement I,B. Both the statements are individually true but Statement II is not the correct explanation of Statement I,C. Statement I is true but Statement II is false,D. Statement I is false but Statement II is true,A,"**Correct Answer: Option (A) - A. Both the statements are individually true and Statement II is the correct explanation of Statement I**

**Context & Concept (Ancient History - Ancient Indian History):**
Option (A) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CDS-2013-I-GK-039,2013,GK,Ancient History,Ancient Indian History,Ancient History | Indian History | Archaeological Sources,medium,"Statement I: Lomash Rishi and Sudama caves in the Barabar Hills, modelled on wooden architectural prototypes, are examples of the earliest cave architecture in India Statement II: Barabar Hills caves were dedicated by Chandragupta Maurya to Ajivika monks.",A. Both the statements are individually true and Statement II is the correct explanation of Statement I,B. Both the statements are individually true but Statement II is not the correct explanation of Statement I,C. Statement I is true but Statement II is false,D. Statement I is false but Statement II is true,C,"**Correct Answer: Option (C) - C. Statement I is true but Statement II is false**

**Context & Concept (Ancient History - Ancient Indian History):**
Option (C) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CDS-2013-I-GK-040,2013,GK,Ancient History,Ancient Indian History,Ancient History | Indian History | Archaeological Sources,medium,Statement I: Sculptures of the Gandhara School stylistically are typically linked to the Graeco-Roman and the Parthian art of Iran. Statement II: The earliest stone Buddha images in the Swat Valley pre-dated the Kushana period which suggests that certain iconographic conventions were already wellestablished in the pre-Kushana period.,A. Both the statements are individually true and Statement II is the correct explanation of Statement I,B. Both the statements are individually true but Statement II is not the correct explanation of Statement I,C. Statement I is true but Statement II is false,D. Statement I is false but Statement II is true,B,"**Correct Answer: Option (B) - B. Both the statements are individually true but Statement II is not the correct explanation of Statement I**

**Context & Concept (Ancient History - Ancient Indian History):**
Option (B) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CDS-2013-I-GK-041,2013,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,medium,Statement I: The Permanent Zamindari Settlement of land created a new class of landlords Statement II: The new class of landlords became strong political allies of the British and were interested in the continuance of British dominion,A. Both the statements are individually true and Statement II is the correct explanation of Statement I,B. Both the statements are individually true but Statement II is not the correct explanation of Statement I,C. Statement I is true but Statement II is false,D. Statement I is false but Statement II is true,B,"**Correct Answer: Option (B) - B. Both the statements are individually true but Statement II is not the correct explanation of Statement I**

**Context & Concept (General Knowledge - General Knowledge):**
Option (B) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CDS-2013-I-GK-042,2013,GK,Environment & Ecology,"Ecology, Biodiversity & Climate Change",Environment & Ecology | Biodiversity | Conservation | Climate Change,medium,Statement I: Chlorine radicals ( C l ) (\mathrm{Cl}) ( Cl ) initiate the chain reaction for ozone depletion. Statement II: Gaseous hypochlorous acid and chlorine are photolysed by sunlight.,Both the statements are individually true and Statement II is the correct explanation of Statement I,Both the statements are individually true but Statement II is not the correct explanation of Statement I,Statement I is true but Statement II is false,Statement I is false but Statement II is true,A,"**Correct Answer: Option (A) - Both the statements are individually true and Statement II is the correct explanation of Statement I**

**Context & Concept (Environment & Ecology - Ecology, Biodiversity & Climate Change):**
Option (A) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CDS-2013-I-GK-043,2013,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Which chemical was an important symbol in our struggle for freedom?,Glucose,Fertilizer,Medicine,Sodium chloride,D,"**Correct Answer: Option (D) - Sodium chloride**

**Context & Concept (General Knowledge - General Knowledge):**
Option (D) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CDS-2013-I-GK-044,2013,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Which one among the following is responsible for the expansion of water in the ocean?,Carbon dioxide,Nitrogen dioxide,Carbon monoxide,Sulphur dioxide,A,"**Correct Answer: Option (A) - Carbon dioxide**

**Context & Concept (General Knowledge - General Knowledge):**
Option (A) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CDS-2013-I-GK-045,2013,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,Food cans are coated with tin but not with zinc because,zinc is costlier than tin,zinc has a higher melting point than tin,zinc is more reactive than tin,tin is more reactive than zinc,C,"**Correct Answer: Option (C) - zinc is more reactive than tin**

**Context & Concept (Modern History - Indian National Movement):**
Option (C) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CDS-2013-I-GK-046,2013,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,medium,"Consider the following statements about Malala Yousafzai: 1. In November 2012, she was awarded with the Bravery Award by the World Peace and Prosperity Foundation. 2. The United Nations declared November 10 as 'Malala Day' in honour of her contribution in the field of girls' education. Which of the statements given above is/are correct?",1 only,2 only,Both 1 and 2,Neither 1 nor 2,C,"**Correct Answer: Option (C) - Both 1 and 2**

**Context & Concept (General Knowledge - General Knowledge):**
Option (C) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CDS-2013-I-GK-047,2013,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,hard,"The President of India on 20th November, 2012 released a commemorative postage stamp on the occasion of Ramgopal Maheswari's birth centenary year celebration. Which of the following statements regarding Ramgopal Maheswari is/are correct? 1. He is regarded as a doyen of journalism in India 2. He was a trusted aid of Netaji Subhash Chandra Bose and helped him in mobilizing the forces of Indian National Army in Kohima Select the correct answer using the code given below.",1 only,2 only,Both 1 and 2,Neither 1 nor 2,A,"**Correct Answer: Option (A) - 1 only**

**Context & Concept (Polity - Indian Constitution & Governance):**
Option (A) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
CDS-2013-I-GK-048,2013,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Mention the odd man out.,Didier Drogba,Oliver Kahn,Lionel Messi,Cristiano Ronaldo,B,"**Correct Answer: Option (B) - Oliver Kahn**

**Context & Concept (General Knowledge - General Knowledge):**
Option (B) accurately represents the correct factual and conceptual solution for this question based on official UPSC answer keys and standard reference sources."
