Id,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
CDS-2020-II-GK-011,2020,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,The largest geographical area of India is covered by which one of the following types of soils?,Inceptisols,Entisols,Alfisols,Vertisols,A,"Solution: Concept: The soil type that covers the largest area in India is Inceptisols, based on the percentage distribution of major soil orders. Explanation: Inceptisols are young, weakly developed soils that cover the maximum area in India. Their area is about 130 , 372.9 130,372.9 130 , 372.9 thousand hectares, which is 39.74 % 39.74\% 39.74% of India's total land area. Entisols cover 28.08 % 28.08\% 28.08% , Alfisols cover 13.55 % 13.55\% 13.55% , and Vertisols cover only 8.52 % 8.52\% 8.52% . Thus, Inceptisols have the highest areal extent among all soil types. Answer: Inceptisols © examsnet.com"
CDS-2020-II-GK-012,2020,GK,Geography,Physical and Indian Geography,Geography | Physical Geography | Indian Geography | Geomorphology,easy,Which one of the following cities is the closest to Equator ?,Mogadishu,Singapore,Colombo,Manila,B,"Solution: Concept: Singapore is the city located closest to the Earth's Equator among the four options. Explanation: The Equator is at 0 ∘ 0^{\circ} 0 ∘ latitude. Singapore lies at approximately 1. 3 ∘ 1.3^{\circ} 1. 3 ∘ North latitude, about 200 200 200 km north of the Equator. Mogadishu is at about 2 ∘ 2^{\circ} 2 ∘ N, Colombo at 7 ∘ 7^{\circ} 7 ∘ N, and Manila at 1 4 ∘ 14^{\circ} 1 4 ∘ N. Therefore, Singapore is the closest to the Equator. Answer: Singapore © examsnet.com"
CDS-2020-II-GK-013,2020,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,hard,"Who among the following gave evidence before the Joint Select Committee on the Government of India Bill,1919 in favour of female franchise? 1. Mrs. Annie Basant 2. Mrs Sarojini Naidu 3. Mrs Hira bai Tata Select the correct answer using the code given below.",1 only,1 and 2 only,2 and 3 only,"1, 2 and 3",D,"Solution: Concept: Three prominent Indian women leaders gave evidence before the Joint Select Committee on the Government of India Bill, 1919, advocating for female franchise. Explanation: In 1919, a delegation of Indian women went to London to appear before the Joint Parliamentary Committee on the Government of India Bill. They argued in favour of extending voting rights to women in India. The leaders included Mrs. Annie Besant, Mrs. Sarojini Naidu, and Mrs. Hirabai Tata (also known as Hira bai Tata). They received strong support from British women's organisations such as the Women's Freedom League and the Women's International League. All three are historically recorded as having testified before the committee. Answer: 1, 2 and 3 (Option D) © examsnet.com"
CDS-2020-II-GK-014,2020,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,In which one of the following places was the Ahmadiyya Movement started by Mirza Ghulam 'Ahmad?,Patna,Aligarh,Bhopal,Gurdaspur,D,"Solution: Concept: The Ahmadiyya Movement was founded in the town of Qadian, which is located in the Gurdaspur district of Punjab. Explanation: Mirza Ghulam Ahmad (1835–1908) started the Ahmadiyya Movement in 1889. The movement was founded in Qadian, a small town in the Gurdaspur district of Punjab (now in India). He claimed to be a prophet, revivalist, and the awaited messiah. The movement emphasized the peaceful revival of Islam and its universal principles. It also encouraged acceptance of modern technology and remained strictly apolitical. Later, after his death, the movement split into two branches: the Qadiani group and the Lahore group. Thus, the correct location is Gurdaspur (specifically the town of Qadian within that district). Answer: D. Gurdaspur © examsnet.com"
CDS-2020-II-GK-015,2020,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,With whom did Subhas Chandra Bose form an alliance to destroy the Holwell Monument in Calcutta during 1939-40?,The Communist Party of India,The Muslim League,The Hindu Mahasabha,The Unionist Party,B,"Solution: Concept: Subhas Chandra Bose needed political support in Bengal to remove a colonial monument, so he allied with a major regional party. Explanation: The Holwell Monument in Calcutta was a British structure that commemorated the Black Hole of Calcutta incident, which Indians considered an insult. Bose wanted to destroy it as a symbol of British oppression. He first attempted an alliance with the Hindu Mahasabha, but that failed. Then, during 1939–40, he formed an alliance with the Muslim League to achieve this goal. The Muslim League, under the leadership of Bengal’s premier, supported the destruction as a political move against both the British and the Congress. On 30 July 1940, a large crowd led by Bose and Muslim League members demolished the monument. This alliance was strategic: Bose gained a powerful local partner, while the Muslim League used Bose to weaken Congress influence in Bengal. Answer: The Muslim League. (Option B) © examsnet.com"
CDS-2020-II-GK-016,2020,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,Who among the following created the first All India Trade Union Congress in 1920?,B. P. Wadia,S. A. Dange,N. M. Joshi,B. T. Ranadive,C,"Solution: Concept: The All India Trade Union Congress (AITUC) was founded in 1920 by N. M. Joshi along with Lala Lajpat Rai. Explanation: Narayan Malhar Joshi, a trade union leader and follower of Gopal Krishna Gokhale, initiated the AITUC in 1920. He served as its general secretary from 1925‑1929 and again from 1940‑1948. In 1931, he left AITUC to form the All India Trade Union Federation. Other options: B. P. Wadia founded the Madras Labour Union in 1918, not AITUC. S. A. Dange was a founding member of the Communist Party of India and a trade unionist but did not create AITUC in 1920. B. T. Ranadive was a communist politician and trade union leader, but not the founder of AITUC. Answer: C. N. M. Joshi © examsnet.com"
CDS-2020-II-GK-017,2020,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Which one among the following was India's first trade union in the proper sense of the term?,Bombay Labour Union,Ahmedabad Labour Union,Madras Labour Union,Allahabad Labour Union,C,"Solution: Concept: The first trade union in the modern sense in India was the Madras Labour Union. Explanation: The Madras Labour Union was formed in April 1918 by workers of the Buckingham and Carnatic Mills in Madras. It was led by B. P. Wadia and V. Kalyanasundaram Mudaliar. This union is considered the first organised trade union in India because it had a proper structure, collective bargaining goals, and sustained worker participation. The workers went on strike against the managing company Binny & Co., which marked a key event in Indian labour history. Unlike earlier worker associations, the Madras Labour Union operated with clear trade union objectives and mass support. Its formation paved the way for later national labour federations like the AITUC in 1920. Answer: Madras Labour Union. © examsnet.com"
CDS-2020-II-GK-018,2020,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Who among the following formed the Seva Samiti Boy Scouts Association in 1914?,Hriday Nath Kunzru,S. G. Vaze,Annie Besant,Shri Ram Bajpai,D,"Solution: Concept: The Seva Samiti Boy Scouts Association was an Indian scouting body formed as an alternative to the British-led Baden-Powell organisation, which initially barred Indians from joining. Explanation: Shri Ram Bajpai founded the Seva Samiti Boy Scouts Association in the year 1914 in Bombay (now Mumbai). This was in response to the worldwide Baden-Powell Scouts organisation, which at that time did not allow Indians to become members. Although Baden-Powell later removed the colour bar after a private visit to India, Bajpai's organisation continued to function independently. Its aim was to bring about the complete Indianisation of the Boy Scout movement in India. Note that another organisation called ""Seva Samiti"" (without ""Boy Scouts"") was founded in 1914 at Allahabad by Hridayanath Kunzru of the Servants of India Society, but that was a social service body, not a scouting association. Hence, the correct founder of the Seva Samiti Boy Scouts Association is Shri Ram Bajpai. Answer: Shri Ram Bajpai (Option D). © examsnet.com"
CDS-2020-II-GK-019,2020,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Which one among the following is not correct about the Secretary-General of the Lok Sabha?,The Secretary-General advisor to the Speaker.,The Secretary-General acts under the authority in the name of the Speaker.,The Secretary-General works under the Speaker with delegated authority.,The Secretary-General passes orders in the name of the Speaker.,C,"Solution: Concept: The Secretary-General of Lok Sabha is the administrative head who assists the Speaker directly, but does not function under delegated authority. Explanation: The Secretary-General is appointed by the Speaker and assists in constitutional and statutory duties. He or she acts under the authority and in the name of the Speaker, not under any delegated power. The Secretary-General passes orders in the name of the Speaker and is answerable only to the Speaker. Statement C says the Secretary-General works under the Speaker with delegated authority. This is incorrect because the role is directly under the Speaker's own authority, not delegated. The Speaker retains full control and the Secretary-General acts as the Speaker's agent, not with delegated powers. The other statements — advisor to Speaker, acting under Speaker's authority, and passing orders in Speaker's name — are all correct. Answer: Option C: ""The Secretary-General works under the Speaker with delegated authority"" is not correct. © examsnet.com"
CDS-2020-II-GK-020,2020,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Who among the following moved the motion of Secret Sitting Session of the Assembly ( 1942)?,M. S. Aney,G. V. Mavalankar,C. M. Stephen,A. Ayyangar,A,"Solution: Concept: The motion for a secret sitting session of the Central Legislative Assembly in 1942 was moved by M. S. Aney. Explanation: Step 1: In 1942, during the Quit India Movement, the Congress sought to discuss sensitive matters related to the national struggle. Step 2: A motion was tabled to hold a secret session of the Assembly so that discussions could be held without public oversight. Step 3: This motion was moved by Dr. Madhav Shrihari Aney (M. S. Aney), a prominent freedom fighter, educationist, and politician. Step 4: He was known as Loknayak Bapuji Aney and co-founded the Congress Nationalist Party with Madan Mohan Malaviya in 1934. Answer: M. S. Aney © examsnet.com"
CDS-2020-II-GK-021,2020,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,easy,Which one among the following statements pertaining to the President's term of office is not correct?,The President holds office for a term of 5 years.,The President may be removed from the office by way of impeachment.,The President may resign before the expiration of his/her term by writing to the Speaker of the Lok Sabha.,"The President shall, notwithstanding the expiration of his/her term, continue to hold· office until his/her successor enters upon his/her office.",C,"Solution: Concept: Identify the incorrect statement about the President's term of office under the Indian Constitution. Explanation: The President holds office for a term of 5 years from the date of entering office (Option A is correct). The President can be removed through impeachment for violation of the Constitution (Option B is correct). The President may resign before the term ends by writing to the Vice‑President, not the Speaker of the Lok Sabha (Option C is therefore incorrect). Even after the term expires, the President continues in office until a successor enters (Option D is correct). Thus, the false statement is the one about resigning to the Speaker of the Lok Sabha. Answer: C. The President may resign before the expiration of his/her term by writing to the Speaker of the Lok Sabha. © examsnet.com"
CDS-2020-II-GK-022,2020,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,easy,Which of the following Articles in the Constitution of India are exceptions to the Fundamental Rights enumerated in Article 14 and Article 19?,Article 31A and Article 31C,Article 31B and Article 31D,Article 12 and Article 13,Article 16 and Article 17,A,"Solution: Concept: Specific articles in Part III of the Constitution shield certain laws from being challenged under the right to equality (Article 14) and the right to freedom (Article 19). Explanation: The correct pair of articles that are exceptions to Article 14 and Article 19 is Article 31A and Article 31C. Article 31A protects laws relating to the acquisition of estates and similar reforms from being invalidated on the grounds of violating Article 14 or Article 19. Article 31C, inserted by the 25th Amendment (1971), gives effect to Directive Principles under Articles 39(b) and 39(c) and also is immune from challenge under Article 14 and Article 19. Therefore, any law falling under these two articles cannot be struck down by a court for contravening the fundamental rights of equality and freedom. Option A is correct because only Article 31A and Article 31C specifically provide this immunity together. Option B (Article 31B and Article 31D) is incorrect: Article 31B protects laws in the Ninth Schedule but not expressly against Article 14 and 19 only, and Article 31D does not exist as a specific exception. Option C (Article 12 and Article 13) provides definitions and the doctrine of judicial review, not exceptions. Option D (Article 16 and Article 17) are substantive fundamental rights themselves, not exceptions. Answer: Option A: Article 31A and Article 31C © examsnet.com"
CDS-2020-II-GK-023,2020,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,easy,Which one of the following is not the necessary condition for the issue of a writ of Quo Warranto?,The office must be a public office.,The office must be created by the Statute or by the Constitution itself.,The office must not be a substantive one.,There has been a contravention of the Constitution or a Statute in appropriating such person to that office.,C,"Solution: Concept: The writ of Quo Warranto challenges the legal authority of a person holding a public office. Explanation: A writ of Quo Warranto can be issued only if the office is a substantive public office of a permanent character. It must be created by a statute or the Constitution. The office must be public, not private or ministerial. There must be a contravention of the Constitution or a statute in the appointment. The condition ""The office must not be a substantive one"" is false. In fact, the office must be substantive – it cannot be merely a temporary or ministerial role. Therefore, this option is not a necessary condition for the writ. Answer: Option C: The office must not be a substantive one. © examsnet.com"
CDS-2020-II-GK-024,2020,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,easy,Which one of the following Commissions is related to Article 338A?,The National Commission for Scheduled Castes,The National Commission Scheduled Tribes,The National Commission Backward Classes,The National Commission for women,B,"Solution: Concept: Article 338A of the Indian Constitution specifically establishes the National Commission for Scheduled Tribes (NCST) as a constitutional body. Explanation: The 89th Amendment Act, 2004 inserted Article 338A into the Constitution. This created a dedicated National Commission for Scheduled Tribes, separate from the earlier joint commission for SCs and STs. The NCST oversees the implementation of constitutional and legal safeguards for Scheduled Tribes. It investigates complaints, evaluates welfare measures, and advises on socio-economic development. In contrast, Article 338 deals with the National Commission for Scheduled Castes. The National Commission for Backward Classes was given constitutional status by the 102nd Amendment Act, 2018, not by Article 338A. The National Commission for Women is a statutory body created under the National Commission for Women Act, 1990. Answer: The National Commission for Scheduled Tribes © examsnet.com"
CDS-2020-II-GK-025,2020,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,August 12 is celebrated as,the World Environment Day,the World No-Tobacco Day,the International Day against Drug Abuse and Illicit Trafficking,the International Youth Day,D,"Solution: Concept: August 12 is globally observed as International Youth Day, as declared by the United Nations. Explanation: The UN General Assembly endorsed the recommendation in 1999 and officially designated August 12 as International Youth Day. The day was first celebrated on August 12, 2000. It aims to recognize youth contributions and encourage their active participation in society. Other important days mentioned in the options have different dates: World Environment Day is June 5. World No-Tobacco Day is May 31. International Day against Drug Abuse and Illicit Trafficking is June 26. Hence, only the date August 12 corresponds to International Youth Day. Answer: D. International Youth Day © examsnet.com"
CDS-2020-II-GK-026,2020,GK,Geography,Physical and Indian Geography,Geography | Physical Geography | Indian Geography | Geomorphology,easy,Which one of the following countries had chosen the name 'Nisarga' for the cyclone which devastated the coastline of Maharashtra and Gujarat in June 2020?,Maldives,Bangladesh,Thailand,Japan,B,"Solution: Concept: Bangladesh suggested the name ‘Nisarga’ for the cyclone that hit Maharashtra and Gujarat in June 2020. Explanation: The name ‘Nisarga’ means nature in Sanskrit and was proposed by Bangladesh. The World Meteorological Organization (WMO) and the Economic and Social Commission for Asia and the Pacific (ESCAP) panel on tropical cyclones maintains a list of names. This list includes contributions from eight member countries, including Bangladesh, India, Maldives, Myanmar, Oman, Pakistan, Sri Lanka, and Thailand. Bangladesh had earlier also suggested the name ‘Fani’ for another cyclone that hit Odisha in 2019. Cyclone Nisarga formed over the Arabian Sea due to warm ocean temperatures and caused severe damage along the coast of Maharashtra and Gujarat in June 2020. The naming procedure for cyclones in the North Indian Ocean began in September 2004. Answer: Bangladesh © examsnet.com"
CDS-2020-II-GK-027,2020,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,Who among the following played the role of Shakuntala Devi in the biopic movie based on the life of the famous mathematician?,Madhuri Dixit,Rani Mukherjee,Tabu,Vidya Balan,D,"Solution: Concept: The biopic movie on the life of mathematician Shakuntala Devi was released in 2020, and the lead role was played by a popular Indian actress. Explanation: Vidya Balan portrayed the role of Shakuntala Devi in the biographical film. Shakuntala Devi (1929–2013) was known as 'the Human Computer' for her extraordinary mental calculation abilities. In 1980, at Imperial College London, she multiplied two randomly chosen 13-digit numbers in just 28 seconds. The numbers were 7 , 686 , 369 , 774 , 870 7,686,369,774,870 7 , 686 , 369 , 774 , 870 and 2 , 465 , 099 , 745 , 779 2,465,099,745,779 2 , 465 , 099 , 745 , 779 , and her answer was 8 , 947 , 668 , 177 , 995 , 426 , 462 , 773 , 730 8,947,668,177,995,426,462,773,730 8 , 947 , 668 , 177 , 995 , 426 , 462 , 773 , 730 . She earned a place in the 1982 Guinness Book of World Records for this feat. Apart from mathematics, Shakuntala Devi also wrote books on astrology, homosexuality, and math education. The film highlights her life, achievements, and struggles, with Vidya Balan delivering a critically praised performance. Other actresses like Madhuri Dixit, Rani Mukherjee, and Tabu were not cast in this role. Answer: Vidya Balan © examsnet.com"
CDS-2020-II-GK-028,2020,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,medium,"G.C. Murmu, who was appointed as the Comptroller and Auditor General of India in August 2020, was the Lieutenant Governor/Administrator of which one of the following Union Territories prior to this appointment?",Ladakh,Jammu and Kashmir,Chandigarh,Puducherry,B,"Solution: Concept: Girish Chandra Murmu was the Lieutenant Governor of Jammu and Kashmir before being appointed as the Comptroller and Auditor General of India. Explanation: G.C. Murmu, a 1985 batch IAS officer of the Gujarat cadre, served as the first Lieutenant Governor of the Union Territory of Jammu and Kashmir after its reorganisation in 2019. He resigned from this post on 5 August 2020 and was appointed as the 14th Comptroller and Auditor General of India, succeeding Rajiv Mehrishi. The CAG’s appointment is governed by Article 148 of the Constitution, and he holds office for six years or until the age of 65 years, whichever is earlier. Answer: Jammu and Kashmir © examsnet.com"
CDS-2020-II-GK-029,2020,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Which one of the following States has planned to host the Khelo India Youth Games (4th Edition)?,Kerala,Haryana,Gujarat,Manipur,B,"Solution: Concept: The Khelo India Youth Games (KIYG) are national-level grassroots sports events in India. The host state for the 4th edition was officially announced in 2020. Explanation: On July 25, 2020, Union Minister Kiren Rijiju announced that Haryana will host the 4th edition of the Khelo India Youth Games. The event was scheduled to take place after the Tokyo Olympics. The Khelo India scheme was launched by the Ministry of Youth Affairs and Sports to foster a strong sports culture and nurture young talent across the country. For this edition, four indigenous games – Gatka, Kalaripayattu, Thang-Ta, and Mallakhamba – were also included. The KIYG are held annually, featuring two categories: under-21 college students and under-17 school students. Selected athletes receive a scholarship of ₹5,00,000 per year for eight years to prepare for international events. Previous hosts were Delhi (2018), Pune (2019), and Guwahati (2020). Therefore, Haryana is the correct choice. Answer: Haryana (Option B). © examsnet.com"
