ID,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
"19940449-4138-45e1-aa06-ad2d130ba423","2026","GS","Art & Culture","Indian Music | Indian Dance","Indian Classical Music | Carnatic Music | Hindustani Music | Ragas | Art and Culture","hard","Which one of the following Carnatic music ragas is similar to Raga Bilawal in Hindustani music ?","Nat Bhairavi","Kamavardhini","Hanumatodi","Dheera Shankarabharanam","D","The Indian classical music system is broadly divided into the Hindustani (North Indian) and Carnatic (South Indian) traditions. While their styles and ornamentation differ, many foundational scales share exact equivalents between the Hindustani **Thaat** system (codified by V.N. Bhatkhande) and the Carnatic **Melakarta** system. **Dheera Shankarabharanam** is the correct equivalent. In Carnatic music, it is a fundamental Melakarta raga that uses all natural (**shuddha**) notes. Its exact equivalent in Hindustani classical music is the **Bilawal Thaat** (and Raga Bilawal). Both of these correspond to the Western Major scale (Ionian mode). **Nat Bhairavi** is incorrect. This Carnatic raga corresponds to the **Asavari Thaat** in Hindustani music. **Kamavardhini** is incorrect. Also known as Pantuvarali, its Hindustani equivalent is the **Poorvi Thaat** (specifically similar to Raga Puriya Dhanashree). **Hanumatodi** is incorrect. Often simply called Todi in the South, its notes correspond to the **Bhairavi Thaat** in Hindustani music. (Note that Carnatic Todi is completely different from Hindustani Todi, which corresponds to Shubhapantuvarali). Therefore, the correct option is D."
"46b35224-59ef-4678-bec8-ad0395ad2a02","2026","GS","Art & Culture","Indian Philosophy | Religions in India","Jainism | Jain Philosophy | Ancient Indian History | Art and Culture","medium","Among the four main forms of existence of life recognized in Jainism, which one of the following is **not** included ?","Deva (gods)","Yaksha (demi-gods)","Manushya (humans)","Tiryancha (animals and plants)","B","In Jainism, the soul transmigrates through the cycle of birth and death (**Samsara**) based on its karmas. Upon death, a soul is reborn into one of four main destinies or states of existence, known as the **Four Gatis**. These four forms of existence are: 1. **Manushya Gati (Humans):** The most desirable state, as it is the only form of existence from which a soul can practice the necessary spiritual discipline to attain ultimate liberation (**Moksha**). 2. **Deva Gati (Heavenly beings / Gods):** A state of immense pleasure and bliss resulting from good karmas, though it is not permanent. 3. **Tiryancha Gati (Animals, plants, and micro-organisms):** A lower form of life resulting from moderate negative karmas, characterized by limited ability to practice spirituality. 4. **Naraki Gati (Infernal / Hell beings):** A state of immense suffering in hellish realms due to heavy negative karmas. **Yaksha** (male demi-gods) and **Yakshinis** (female demi-gods) are prominent in Jain cosmology, typically serving as attendant guardian deities (**Shasan Devatas**) to the Tirthankaras. However, they do not constitute one of the four primary **Gatis**. Instead, they are classified as **Vyantar Devas** (intermediary or wandering celestial beings), which makes them a sub-category within the broader **Deva Gati**. Therefore, **Yaksha** is not included among the four main forms of existence of life recognized in Jainism."
"72ea2054-d804-46f3-839a-1be28aaae3fe","2026","GS","Art & Culture","Indian Paintings","Bagh Caves | Hallisalasya Painting | Indian Mural Paintings | Indian Art and Culture","hard","The Hallisalasya painting in the Bagh Caves represents :","A joyous folk dance","Buddha in a meditative pose","The depiction of Shiva and Parvati on Kailasha","Samudramanthan (Churning of the Ocean)","A","**Option A is correct:** The **Hallisalasya** painting, found on the outer wall of the continuous verandah connecting Caves 4 (known as the **Rang Mahal**) and 5 of the **Bagh Caves** in Madhya Pradesh, depicts a **joyous folk dance**. The mural vividly portrays a ring of female dancers keeping time by striking small wooden sticks together, highly reminiscent of the modern *Dandiya* or *Garba*. They are accompanied by female musicians playing instruments such as the hand-drum (*hudukka*) and small cymbals (*kamsyatalas*). It is highly valued by historians for its detailed depiction of ancient central Indian social life. **Option B is incorrect:** Although the Bagh Caves are ancient rock-cut Buddhist viharas dating back to the 5th–6th century CE (Gupta period), the Hallisalasya painting is a secular scene depicting social life, not a depiction of the Buddha in a meditative pose. **Option C is incorrect:** The depiction of Shiva and Parvati on Mount Kailasha is a famous theme in Hindu cave architecture (such as at Ellora or Elephanta), but it is not the subject of the Hallisalasya mural in the Buddhist Bagh Caves. **Option D is incorrect:** Samudramanthan (Churning of the Ocean) is a prominent Hindu mythological event depicted in various temples and sculptures, but it is not represented in the Hallisalasya painting. Therefore, Option A is the correct answer."
"4c3df5eb-0eb6-472b-8cd0-b28c2773eb76","2026","GS","Art & Culture","Temple Architecture","Indian Temple Architecture | Nagara Style Architecture | Indian Art and Culture | Ancient Indian History","hard","Which of the following temples has/have a Nagara-style shikhara ? 1. Malegitti Shivalaya, Badami 2. Huchimalligudi Temple, Aihole 3. Dashavatara Temple, Deogarh 4. Virupaksha Temple, Pattadakal Select the answer using the code given below :","1 and 2","2 and 3","3 only","3 and 4","B","**Statement 1 is Incorrect:** The Malegitti Shivalaya in Badami, built by the Early Chalukyas in the late 7th century CE, is a classic **Dravida-style** temple. Its shikhara is octagonal and features typical southern architectural elements (such as kutas and shalas), rather than a Nagara spire. **Statement 2 is Correct:** The Huchimalligudi Temple in Aihole is an Early Chalukyan structure that demonstrates early architectural experimentation. It features a distinct curvilinear **Nagara-style** shikhara (Rekha-prasada type) over its square sanctum. **Statement 3 is Correct:** The Dashavatara Temple in Deogarh is a Gupta-period monument (approx. 6th century CE) built in the Panchayatana layout. It is widely recognized as one of the earliest surviving structural temples in North India to feature a **Nagara-style** pyramidal shikhara. **Statement 4 is Incorrect:** The Virupaksha Temple in Pattadakal was built around 740 CE by Queen Lokamahadevi to commemorate a victory over the Pallavas. It is the grandest temple at the Pattadakal UNESCO site and is built strictly in the **Dravida** style. It features a tiered, pyramidal southern vimana (shikhara), heavily influenced by the Kailasanatha temple in Kanchipuram. Therefore, option B is the correct answer."
"af36be81-60e1-4d5f-ad56-cfad2f4aa8e7","2026","GS","Art & Culture","Religions in India | Art and Architecture","Buddhist Iconography | Ancient Indian History | Art and Culture | Buddhism | Symbols of Buddha","easy","What does an empty seat represent in early Buddhist iconography ?","The meditation of the Buddha","The Buddha's First Sermon","The Buddha's Mahaparinibbana","The Buddha's Mahabhinishkramana","A","In early Buddhist art (such as at Sanchi, Bharhut, and Amaravati), the Buddha was not depicted in human form. Instead, sculptors used specific physical symbols to represent his presence and the major events of his life. This is known as the aniconic phase of Buddhist iconography. - **The meditation of the Buddha** is represented by the **Empty Seat** (Vajrasana or Bodhimanda). It is often depicted under a parasol or the Bodhi tree, signifying the exact spot at Bodh Gaya where he sat in deep meditation to attain awakening. - **The Buddha's First Sermon** (*Dharmachakrapravartana*) is symbolized by the **Wheel** (Dharmachakra), representing the ""turning of the wheel of law"" at Sarnath. - **The Buddha's Mahaparinibbana** (his physical death and final liberation) is represented by the **Stupa**. - **The Buddha's Mahabhinishkramana** (the Great Departure or Renunciation) is represented by a **Riderless Horse** (Kanthaka), symbolizing Prince Siddhartha leaving his royal palace to seek truth. Therefore, option A is the correct answer."
"4e623cd4-a60b-43b1-8454-7f4e65f3c091","2026","GS","Art & Culture","Other Aspects of Indian Culture | Introduction","Moidams | Tai-Ahom Kingdom | United Nations Educational, Scientific and Cultural Organization World Heritage Sites | Indian Art and Culture","easy","Which one of the following statements with regard to the Moidams, built by the Tai-Ahom kingdom and inscribed as a World Heritage Site by UNESCO, is/are correct ? 1. They acted as army fortresses. 2. They were recreation centres of the Royals and Nobles. 3. They were burial grounds of the Royals and Nobles. 4. They were battle drill centres of the Royals and Nobles. Select the answer using the code given below :","1 only","1 and 3","3 only","2 and 4","C","**Statement 1 is Incorrect:** **Moidams** (or Maidams) were not used as army fortresses. They are traditional mound-burial systems (tumuli) of the Tai-Ahom religion. **Statement 2 is Incorrect:** They did not serve as recreation centres for the Royals and Nobles. **Statement 3 is Correct:** **Moidams** served exclusively as the royal necropolis (burial grounds) for Ahom kings, queens, and nobles. The vaults enshrine the mortal remains of the deceased along with cherished objects, food, horses, elephants, and historically even attendants, reflecting Tai-Ahom cosmological beliefs about the afterlife. The most prominent concentration of these is located in **Charaideo, Assam**, which was the first capital of the Ahom kingdom. In July 2024, they were officially inscribed as India's 43rd **UNESCO World Heritage Site**. **Statement 4 is Incorrect:** They were not battle drill centres. Therefore, only statement 3 is correct."
"bdea001a-2fc9-4de4-9860-fda196f124f0","2026","GS","Economy","Finance and Financial Markets","Financial Inclusion Index | Reserve Bank of India | Financial Inclusion | Indian Economy","medium","Which one of the following correctly represents the three key sub-indices of the Financial Inclusion Index (FI-Index) of the Reserve Bank of India (RBI)?","Credit access, Insurance depth, and Pension coverage","Banking access, GDP contribution, and Financial literacy","Access, Usage, and Quality","Access, Affordability, and Transparency","C","The Reserve Bank of India (RBI) introduced the composite **Financial Inclusion Index (FI-Index)** in August 2021 to comprehensively measure the extent of financial inclusion across the country. The index incorporates data from the banking, investments, insurance, postal, and pension sectors. The FI-Index is constructed using three broad parameters (sub-indices) with distinct weightages: 1. **Access (35% weightage):** Measures the supply-side availability of financial services, including physical and digital infrastructure like bank branches, ATMs, and PoS terminals. 2. **Usage (45% weightage):** Reflects the demand side and actual utilization of financial services, such as savings, investments, digital transactions (e.g., UPI), insurance, and credit. 3. **Quality (20% weightage):** Captures the qualitative aspects of financial inclusion, including financial literacy, consumer protection, and inequalities or deficiencies in services. **Option A is Incorrect:** While credit, insurance, and pension are sectors covered under the index, they are not the broad sub-indices used to structure the FI-Index. **Option B is Incorrect:** GDP contribution is not a parameter for measuring financial inclusion. Financial literacy is a component under the **Quality** sub-index, not a standalone sub-index. **Option C is Correct:** Access, Usage, and Quality are the exact three sub-indices of the FI-Index. **Option D is Incorrect:** Affordability and Transparency are not the designated sub-indices, though they may conceptually relate to the **Quality** parameter. Therefore, Option C is the correct answer."
"e58ee2d0-0eff-450a-bef9-03253b790bdf","2026","GS","Economy","Finance and Financial Markets | Sustainable and Inclusive Growth","Sustainability Bonds | Green Bonds | Financial Markets | Debt Market | Environmental, Social, and Governance","easy","A bond whose proceeds are used only to finance or refinance a combination of both environmental and social projects is called :","Green Bond","Social Bond","Sustainability Bond","Sovereign Bond","C","**Sustainability Bonds** are fixed-income instruments where the proceeds are exclusively applied to finance or re-finance a combination of both **environmental (green)** and **social** projects. **Green Bonds** are specifically earmarked to raise money exclusively for climate and environmental projects (e.g., renewable energy, pollution prevention, biodiversity conservation). **Social Bonds** raise funds exclusively for projects that address or mitigate a specific social issue and seek to achieve positive social outcomes (e.g., affordable basic infrastructure, access to essential services, affordable housing). **Sovereign Bonds** refer to debt securities issued by a national government to finance general government spending and manage national debt. The term refers to the issuer rather than the specific use of proceeds, meaning a standard sovereign bond is not inherently restricted to environmental or social projects. Therefore, the correct option is C."
"742c92a5-88c3-41d2-98a7-75aabd6567ea","2026","GS","Economy","","Electronic Commerce | Dropshipping | Supply Chain Management | Business Models","easy","An e-commerce revenue model where the seller has control over pricing but doesn't keep products in stock and instead transfers customer orders and shipment details to a third-party supplier, who then ships the goods directly to the customer, is called:","Dropshipping Model","Affiliate Revenue Model","Transaction Fee Revenue Model","Agency Revenue Model","A","**Dropshipping Model** is an e-commerce fulfillment method where a retail store does not keep the products it sells in stock. Instead, when a store sells a product, it purchases the item from a third-party supplier or wholesaler and has it shipped directly to the customer. The seller does not handle the physical product or manage inventory but retains control over the retail pricing, earning a profit on the margin between the wholesale cost and the retail price. **Affiliate Revenue Model** is incorrect because it is a performance-based marketing model where an individual or business earns a commission by promoting another company's products. The affiliate does not control the product's pricing or handle fulfillment; they merely drive traffic and sales to the actual merchant. **Transaction Fee Revenue Model** is incorrect because it involves a digital platform acting as an intermediary. The platform earns revenue by charging a fee or commission for enabling, processing, or executing a transaction between a buyer and a seller (e.g., payment gateways or marketplace fees). **Agency Revenue Model** is incorrect because it is a service-based model where an agency charges businesses for providing specialized professional services, such as digital marketing, website design, or content creation, rather than selling physical goods. Therefore, Option A is the correct answer."
"36c1253e-17f3-4b92-987e-cfac826ad714","2026","GS","Economy","Industry and Manufacturing | Finance and Financial Markets","Micro, Small and Medium Enterprises | Trade Receivables Discounting System | Invoice Discounting | M1xchange | Economy and Finance","medium","Which of the following statements about M1xchange's role in Micro, Small & Medium Enterprises (MSMEs) financing is/are correct ? 1. M1xchange provides collateral based loans to MSMEs. 2. M1xchange facilitates discounting of invoices and Bills of Exchange for MSMEs. 3. M1xchange functions as a credit rating agency for MSMEs. Select the answer using the code given below :","1, 2 and 3","2 only","2 and 3 only","1 only","B","**Statement 1 is Incorrect:** M1xchange is an RBI-regulated Trade Receivables Discounting System (TReDS) platform. Financing on M1xchange is strictly **collateral-free** and ""without recourse"" to the MSME. The transaction is driven by the creditworthiness of the corporate buyer, meaning the MSME does not need to pledge any assets or take on traditional debt to secure the funds. **Statement 2 is Correct:** The primary function of M1xchange is facilitating the discounting of invoices and Bills of Exchange. MSMEs upload verified trade receivables to the platform to receive early liquidity via competitive bidding by financiers (Banks and NBFCs). **Statement 3 is Incorrect:** M1xchange is a receivables exchange and financing platform, not a credit rating agency. In India, credit rating agencies (such as CRISIL, ICRA, CARE, or SMERA) are distinct entities primarily regulated by SEBI, whereas M1xchange operates under the RBI's payment and settlement systems framework. Therefore, option B is the correct answer."
"800f1c2b-7b77-4c67-8d6d-34aa7a3a36d5","2026","GS","Economy","Finance and Financial Markets | Services and Digital Economy","Crowdfunding | Small and Medium Enterprises | Alternative Finance | Financial Markets","easy","Which of the following statements about Crowdfunding is/are correct ? 1. Crowdfunding is solicitation of funds (small amount) from multiple investors through a web-based platform or social networking site for a specific project. 2. Small and Medium Enterprises (SMEs) are able to raise funds at lower cost of capital without undergoing rigorous procedures. Select the answer using the code given below :","1 only","2 only","Both 1 and 2","Neither 1 nor 2","C","**Statement 1 is Correct:** According to the Securities and Exchange Board of India (SEBI), **Crowdfunding** is officially defined as the solicitation of funds (usually small amounts) from multiple investors through a web-based platform or social networking site for a specific project, business venture, or social cause. It democratizes capital raising by bypassing traditional financial intermediaries and directly connecting entrepreneurs with a large pool of individual backers online. **Statement 2 is Correct:** Crowdfunding provides an alternative financing route for **Small and Medium Enterprises (SMEs)** and startups. It allows them to raise funds at a **lower cost of capital** compared to high-interest traditional loans or giving up massive equity stakes to institutional investors. Furthermore, it enables them to secure funding without undergoing the rigorous, time-consuming procedures, strict collateral requirements, and heavy compliance associated with traditional bank lending or formal stock exchange listings. Since both statements are correct, the correct option is C."
